item_sku,external_product_id,external_product_id_type,item_name,brand_name,manufacturer,feed_product_type,update_delete,standard_price,quantity,product_tax_code,product_site_launch_date,restock_date,fulfillment_latency,item_condition,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,item_type,model,part_number,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,generic_keywords,product_description,wattage,connectivity_technology,included_components,material_type,included_features,warranty_description,warranty_type,is_portable,power_source_type,number_of_items,battery_type,are_batteries_included
1ea CELLR178128BMP,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",337.95,0,,"","","","Used - Good",,,,,,"Galaxy S22+","Galaxy S22+","CELLR178128BMP","5G connectivity","AT&T carrier","Violet color","256GB storage","Excellent condition","Galaxy S22+ (5G) with AT&T carrier, Violet color, Single Sim, 256GB storage, Excellent condition.",,,,,,,,,,,,,,
1ea CELLR177628P,,,Galaxy S22 (5G) - Bora Purple - 256GB - Used - Very Good,Samsung,Samsung,consumer_electronics,Update,288.35,0,,,"",,2,,,,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Premium 90","Samsung Galaxy S22 5G with 256GB storage in Bora Purple, locked to AT&T. Premium condition with 90% battery health.",,,,,,,,,,,,,,,,,,
1ea CELLR177628,,,Galaxy S22 (5G) - Bora Purple - 256GB - Used - Good,Samsung,Samsung,consumer_electronics,Update,291.15,0,,,"",,4,,,,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 80","Samsung Galaxy S22 5G with 256GB storage in Bora Purple, locked to AT&T. Excellent condition with 80% battery health.",,,,,,,,,,,,,,,,,,
1ea CELLR177628BMP,,,Galaxy S22 (5G) - Bora Purple - 256GB - Used - Good,Samsung,Samsung,consumer_electronics,Update,291.15,0,,,"",,4,,,,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 100","Samsung Galaxy S22 5G with 256GB storage in Bora Purple, locked to AT&T. Excellent condition with 100% battery health.",,,,,,,,,,,,,,,,,,
1ea CELLR180618P,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Premium 90","Samsung","Samsung","consumer_electronics","Update",597.35,0,,"","","","Used - Very Good",,,,,,"Galaxy S24","Galaxy S24","1ea CELLR180618P","Model: Galaxy S24","Carrier: T-Mobile","Color: Amber Yellow","Storage: 512GB","Condition: Premium 90","Samsung Galaxy S24 with T-Mobile, Amber Yellow, Single Sim, 512GB, Premium 90 condition. Ideal for users seeking high performance and style.",,,,,,,,,,,,,,,,
1ea CELLR180618,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",603.15,0,,"","","","Used - Good",,,,,,"Galaxy S24","Galaxy S24","1ea CELLR180618","Model: Galaxy S24","Carrier: T-Mobile","Color: Amber Yellow","Storage: 512GB","Condition: Excellent 80","Samsung Galaxy S24 with T-Mobile, Amber Yellow, Single Sim, 512GB, Excellent 80 condition. Perfect for users who value quality and reliability.",,,,,,,,,,,,,,,,
1ea CELLR180618BMP,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",603.15,0,,"","","","Used - Good",,,,,,"Galaxy S24","Galaxy S24","1ea CELLR180618BMP","Model: Galaxy S24","Carrier: T-Mobile","Color: Amber Yellow","Storage: 512GB","Condition: Excellent 100","Samsung Galaxy S24 with T-Mobile, Amber Yellow, Single Sim, 512GB, Excellent 100 condition. A top choice for those who demand excellence.",,,,,,,,,,,,,,,,
1ea CELLR181098P,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Premium 90","Samsung","Samsung","consumer_electronics","Update",949.1,0,,"","","","Used - Very Good",,,,,,"mobile_phone","Galaxy S24 Ultra","1ea CELLR181098P","Model: Galaxy S24 Ultra","Carrier: Verizon","Color: Titanium Orange","Storage: 1TB","Condition: Premium 90","Galaxy S24 Ultra with 1TB storage, Verizon network, Titanium Orange color, and Premium 90 condition. Ideal for tech enthusiasts seeking high performance.","","","","","","","","","","","","","","","","","","","",""
1ea CELLR181098,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 80","Samsung","Samsung","consumer_electronics","Update",958.31,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S24 Ultra","1ea CELLR181098","Model: Galaxy S24 Ultra","Carrier: Verizon","Color: Titanium Orange","Storage: 1TB","Condition: Excellent 80","Galaxy S24 Ultra with 1TB storage, Verizon network, Titanium Orange color, and Excellent 80 condition. Perfect for users who value both style and functionality.","","","","","","","","","","","","","","","","","","","",""
1ea CELLR181098BMP,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 100","Samsung","Samsung","consumer_electronics","Update",958.31,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S24 Ultra","1ea CELLR181098BMP","Model: Galaxy S24 Ultra","Carrier: Verizon","Color: Titanium Orange","Storage: 1TB","Condition: Excellent 100","Galaxy S24 Ultra with 1TB storage, Verizon network, Titanium Orange color, and Excellent 100 condition. A top choice for those seeking premium quality.","","","","","","","","","","","","","","","","","","","",""
1ea CELLR177743P,,,"Samsung Galaxy S22 (5G) - T-Mobile - Violet - 256GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",288.35,0,,"","","",2,,,,,"smartphone","Galaxy S22","1ea CELLR177743P","5G connectivity","256GB storage","Single Sim","Violet color","T-Mobile carrier","Samsung Galaxy S22 with 256GB storage, 5G connectivity, and T-Mobile carrier. Violet color with a single sim slot. Condition: Used - Very Good.",,,,,,,,,,,,,,
1ea CELLR177743,,,"Samsung Galaxy S22 (5G) - T-Mobile - Violet - 256GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",291.15,0,,"","","",4,,,,,"smartphone","Galaxy S22","1ea CELLR177743","5G connectivity","256GB storage","Single Sim","Violet color","T-Mobile carrier","Samsung Galaxy S22 with 256GB storage, 5G connectivity, and T-Mobile carrier. Violet color with a single sim slot. Condition: Used - Good.",,,,,,,,,,,,,,
1ea CELLR177743BMP,,,"Samsung Galaxy S22 (5G) - T-Mobile - Violet - 256GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",291.15,0,,"","","",4,,,,,"smartphone","Galaxy S22","1ea CELLR177743BMP","5G connectivity","256GB storage","Single Sim","Violet color","T-Mobile carrier","Samsung Galaxy S22 with 256GB storage, 5G connectivity, and T-Mobile carrier. Violet color with a single sim slot. Condition: Used - Good.",,,,,,,,,,,,,,
1ea CELLR181143P,,,Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB, Samsung, Samsung, consumer_electronics, Update, 999.05, 0,, , , , Used - Very Good,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR181143,,,Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB, Samsung, Samsung, consumer_electronics, Update, 1008.75, 0,, , , , Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR181143BMP,,,Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB, Samsung, Samsung, consumer_electronics, Update, 1008.75, 0,, , , , Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178773P,,,"Samsung Galaxy S22 Ultra (5G) - Verizon - Sky Blue - 512GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",479.42,0,,"","","",2,,,,,,,"Galaxy S22 Ultra","1ea CELLR178773P","Samsung Galaxy S22 Ultra (5G) with 512GB storage in Sky Blue, Verizon network, single SIM. Condition: Used - Very Good.","5G connectivity","Sky Blue color","512GB storage","Single SIM","Verizon network","Samsung Galaxy S22 Ultra","Premium build quality","90% battery health","No accessories included","",,,,"",,,,"",,,,
1ea CELLR178773,,,"Samsung Galaxy S22 Ultra (5G) - Verizon - Sky Blue - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",484.07,0,,"","","",4,,,,,,,"Galaxy S22 Ultra","1ea CELLR178773","Samsung Galaxy S22 Ultra (5G) with 512GB storage in Sky Blue, Verizon network, single SIM. Condition: Used - Good.","5G connectivity","Sky Blue color","512GB storage","Single SIM","Verizon network","Samsung Galaxy S22 Ultra","Excellent build quality","80% battery health","No accessories included","",,,,"",,,,"",,,,
1ea CELLR178773BMP,,,"Samsung Galaxy S22 Ultra (5G) - Verizon - Sky Blue - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",484.07,0,,"","","",4,,,,,,,"Galaxy S22 Ultra","1ea CELLR178773BMP","Samsung Galaxy S22 Ultra (5G) with 512GB storage in Sky Blue, Verizon network, single SIM. Condition: Used - Good.","5G connectivity","Sky Blue color","512GB storage","Single SIM","Verizon network","Samsung Galaxy S22 Ultra","Excellent build quality","100% battery health","No accessories included","",,,,"",,,,"",,,,
1ea CELLR181023P,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB",Samsung,Samsung,consumer_electronics,Update,949.1,0,,,"Used - Very Good",,,,,,,,,,,,,,"Galaxy S24 Ultra with 1TB storage, Titanium Blue, Verizon, Single Sim. Premium condition with 90% battery health.",,,,,,,,,,,,,,
1ea CELLR181023,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"Used - Good",,,,,,,,,,,,,,"Galaxy S24 Ultra with 1TB storage, Titanium Blue, Verizon, Single Sim. Excellent condition with 80% battery health.",,,,,,,,,,,,,,
1ea CELLR181023BMP,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"Used - Good",,,,,,,,,,,,,,"Galaxy S24 Ultra with 1TB storage, Titanium Blue, Verizon, Single Sim. Excellent condition with 100% battery health.",,,,,,,,,,,,,,
1ea CELLR180523P,,,Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Premium 90,Samsung,Samsung,consumer_electronics,Update,567.48,0,,,"",,Used - Very Good,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR180523,,,Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 80,Samsung,Samsung,consumer_electronics,Update,572.99,0,,,"",,Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR180523BMP,,,Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 100,Samsung,Samsung,consumer_electronics,Update,572.99,0,,,"",,Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178843P,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",504.65,0,,"","","","Used - Very Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178843P","5G connectivity","T-Mobile carrier","Burgundy color","512GB storage","Single Sim","Galaxy S22 Ultra smartphone with 5G connectivity, T-Mobile carrier, Burgundy color, 512GB storage, and Single Sim capability. Used - Very Good condition.",,,,,,,,,,,,,,
1ea CELLR178843,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",509.55,0,,"","","","Used - Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178843","5G connectivity","T-Mobile carrier","Burgundy color","512GB storage","Single Sim","Galaxy S22 Ultra smartphone with 5G connectivity, T-Mobile carrier, Burgundy color, 512GB storage, and Single Sim capability. Used - Good condition.",,,,,,,,,,,,,,
1ea CELLR178843BMP,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",509.55,0,,"","","","Used - Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178843BMP","5G connectivity","T-Mobile carrier","Burgundy color","512GB storage","Single Sim","Galaxy S22 Ultra smartphone with 5G connectivity, T-Mobile carrier, Burgundy color, 512GB storage, and Single Sim capability. Used - Good condition.",,,,,,,,,,,,,,
1ea CELLR181118P,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Premium 90","Samsung","Samsung","consumer_electronics","Update",999.05,0,,"","","",2,,,,,,,,,"Used - Very Good",,,,,,,,,,,,,,,,,,,,,,
1ea CELLR181118,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 80","Samsung","Samsung","consumer_electronics","Update",1008.75,0,,"","","",4,,,,,,,,,"Used - Good",,,,,,,,,,,,,,,,,,,,,,
1ea CELLR181118BMP,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 100","Samsung","Samsung","consumer_electronics","Update",1008.75,0,,"","","",4,,,,,,,,,"Used - Good",,,,,,,,,,,,,,,,,,,,,,
