item_sku,external_product_id,external_product_id_type,item_name,brand_name,manufacturer,feed_product_type,update_delete,standard_price,quantity,product_tax_code,product_site_launch_date,restock_date,fulfillment_latency,item_condition,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,item_type,model,part_number,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,generic_keywords,product_description,wattage,connectivity_technology,included_components,material_type,included_features,warranty_description,warranty_type,is_portable,power_source_type,number_of_items,battery_type,are_batteries_included
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Acceptable 80,,,,259.95,0,,,,,254.95,80,CELLR177704-2,,,,,,,,,,,,,,,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Good 100,,,,259.95,0,,,,,259.95,100,CELLR177704BMP,,,,,,,,,,,,,,,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 80,,,,280.75,0,,,,,275.35,80,CELLR177702,,,,,,,,,,,,,,,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 100,,,,280.75,0,,,,,280.75,100,CELLR177702BMP,,,,,,,,,,,,,,,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Premium 90,,,,288.35,0,,,,,288.35,90,CELLR177703P,,,,,,,,,,,,,,,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 80,,,,291.15,0,,,,,285.55,80,CELLR177703,,,,,,,,,,,,,,,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 100,,,,291.15,0,,,,,291.15,100,CELLR177703BMP,,,,,,,,,,,,,,,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Good 80,,,,467.95,0,,,,,458.95,80,CELLR178744,,,,,,,,,,,,,,,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Acceptable 80,,,,467.95,0,,,,,458.95,80,CELLR178744-2,,,,,,,,,,,,,,,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Good 100,,,,467.95,0,,,,,467.95,100,CELLR178744BMP,,,,,,,,,,,,,,,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 80,,,,488.75,0,,,,,479.35,80,CELLR178742,,,,,,,,,,,,,,,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 100,,,,488.75,0,,,,,488.75,100,CELLR178742BMP,,,,,,,,,,,,,,,,,,
101117x6s3c6,,,"Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,504.65,0,,,"Used - Very Good",,,,,,,,,,,
101117x6s3c6,,,"Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,509.55,0,,,"Used - Good",,,,,,,,,,,
101117x6s3c6,,,"Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,509.55,0,,,"Used - Good",,,,,,,,,,,
10112001w1t6,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Premium 90","Samsung","Samsung","consumer_electronics","Update",334.7,0,,,"","Used - Very Good",,,,,,,,,,,"90% battery health, Premium condition",,,,,,,
10112001w1t6,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",337.95,0,,,"","Used - Good",,,,,,,,,,,"80% battery health, Excellent condition",,,,,,,
10112001w1t6,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",337.95,0,,,"","Used - Good",,,,,,,,,,,"100% battery health, Excellent condition",,,,,,,
1011201435c4,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Premium 90",Samsung,Samsung,consumer_electronics,Update,288.35,0,,,"Used - Very Good",,,,,,,,,,,
1011201435c4,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,291.15,0,,,"Used - Good",,,,,,,,,,,
1011201435c4,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,291.15,0,,,"Used - Good",,,,,,,,,,,
10112015m0a7,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,597.35,0,,,
10112015m0a7,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,603.15,0,,,
10112015m0a7,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,603.15,0,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Premium 90",Samsung,Samsung,consumer_electronics,Update,949.1,0,,,"2 days","2 days","Used - Very Good",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 80",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Good",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 100",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Good",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Acceptable",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"2 days","2 days","Used - Acceptable",,,,,,,,,,,,,,,,,
1011202735n3,,,"Galaxy S22 (5G) - T-Mobile - Violet - Single Sim - 256GB Premium 90",Samsung,Samsung,consumer_electronics,Update,288.35,0,,,"Used - Very Good",,,,,,,,,,,
1011202735n3,,,"Galaxy S22 (5G) - T-Mobile - Violet - Single Sim - 256GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,291.15,0,,,"Used - Good",,,,,,,,,,,
1011202735n3,,,"Galaxy S22 (5G) - T-Mobile - Violet - Single Sim - 256GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,291.15,0,,,"Used - Good",,,,,,,,,,,
10112035c6f2,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB Premium 90",Samsung,Samsung,consumer_electronics,Update,999.05,0,,,"Used - Very Good",,,,,,,,,,,
10112035c6f2,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB Excellent 80",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"Used - Good",,,,,,,,,,,
10112035c6f2,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB Excellent 100",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"Used - Good",,,,,,,,,,,
1011204303d6,,,"Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,484.07,4,,,"2 days","1-2 days",Used - Good,,,,,,,Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Excellent 80,,,,,,,,,,
1011204303d6,,,"Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,484.07,4,,,"2 days","1-2 days",Used - Good,,,,,,,Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Excellent 100,,,,,,,,,,
1011204303d6,,,"Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,479.42,0,,,"2 days","1-2 days",Used - Very Good,,,,,,,Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Premium 90,,,,,,,,,,
10112051s3w0,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB Premium 90","Samsung","Samsung","consumer_electronics","Update",949.1,0,,,"",,"Used - Very Good",,,,,,,,,,,,,,,
10112051s3w0,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB Excellent 80","Samsung","Samsung","consumer_electronics","Update",958.31,0,,,"",,"Used - Good",,,,,,,,,,,,,,,
10112051s3w0,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB Excellent 100","Samsung","Samsung","consumer_electronics","Update",958.31,0,,,"",,"Used - Good",,,,,,,,,,,,,,,
10112060s5j6,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,567.48,0,,,"2 days","1 day","Used - Very Good",,,"",,,,,"Model: Galaxy S24, Carrier: Verizon, Color: Marble Gray, Storage: 512GB, Condition: Premium 90",,,,,,,"90 days warranty","Manufacturer Warranty",,,"No","Not Applicable",,,
10112060s5j6,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,572.99,0,,,"2 days","1 day","Used - Good",,,"",,,,,"Model: Galaxy S24, Carrier: Verizon, Color: Marble Gray, Storage: 512GB, Condition: Excellent 80",,,,,,,"90 days warranty","Manufacturer Warranty",,,"No","Not Applicable",,,
10112060s5j6,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,572.99,0,,,"2 days","1 day","Used - Good",,,"",,,,,"Model: Galaxy S24, Carrier: Verizon, Color: Marble Gray, Storage: 512GB, Condition: Excellent 100",,,,,,,"90 days warranty","Manufacturer Warranty",,,"No","Not Applicable",,,
1011206737t1,,,"Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB Premium 90","Samsung","Samsung","consumer_electronics","Update",504.65,0,,,"","Used - Very Good",,,,,,,,,,,"90,504.65,504.65,0",,,,,,,,,
1011206737t1,,,"Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",509.55,0,,,"","Used - Good",,,,,,,,,,,"80,509.55,499.75,0",,,,,,,,,
1011206737t1,,,"Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",509.55,0,,,"","Used - Good",,,,,,,,,,,"100,509.55,509.55,0",,,,,,,,,
10112075a1q0,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Premium 90",Samsung,Samsung,consumer_electronics,Update,999.05,0,,,"2 days","2 days","Used - Very Good",,,,,,,,,,,,,,,,,
10112075a1q0,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 80",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"2 days","2 days","Used - Good",,,,,,,,,,,,,,,,,
10112075a1q0,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 100",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"2 days","2 days","Used - Good",,,,,,,,,,,,,,,,,
