item_sku,external_product_id,external_product_id_type,item_name,brand_name,manufacturer,feed_product_type,update_delete,standard_price,quantity,product_tax_code,product_site_launch_date,restock_date,fulfillment_latency,item_condition,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,item_type,model,part_number,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,generic_keywords,product_description,wattage,connectivity_technology,included_components,material_type,included_features,warranty_description,warranty_type,is_portable,power_source_type,number_of_items,battery_type,are_batteries_included
1ea CELLR177703P,,,,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Premium 90,Samsung,Samsung,wireless_phone,Update,288.35,0,,,,,Used - Very Good,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR177703,,,,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 80,Samsung,Samsung,wireless_phone,Update,291.15,0,,,,,Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR177703BMP,,,,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 100,Samsung,Samsung,wireless_phone,Update,291.15,0,,,,,Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178744,,,,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Good 80,Samsung,Samsung,wireless_phone,Update,467.95,0,,,,,Used - Acceptable,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178744-2,,,,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Acceptable 80,Samsung,Samsung,wireless_phone,Update,467.95,0,,,,,Used - Acceptable,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178744BMP,,,,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Good 100,Samsung,Samsung,wireless_phone,Update,467.95,0,,,,,Used - Acceptable,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178742,,,,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 80,Samsung,Samsung,wireless_phone,Update,488.75,0,,,,,Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178742BMP,,,,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 100,Samsung,Samsung,wireless_phone,Update,488.75,0,,,,,Used - Good,,,,,,,,,,,,,,,,,,,,,,,,,,
1ea CELLR178743P,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - 512GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",504.65,0,,"","","","Used - Very Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178743P","5G connectivity","T-Mobile carrier","Phantom Black color","512GB storage","Single Sim",,"Samsung Galaxy S22 Ultra with 5G connectivity, T-Mobile carrier, Phantom Black color, 512GB storage, and Single Sim. Condition: Used - Very Good.",,,,,,,,,,,,,,
1ea CELLR178743,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",509.55,0,,"","","","Used - Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178743","5G connectivity","T-Mobile carrier","Phantom Black color","512GB storage","Single Sim",,"Samsung Galaxy S22 Ultra with 5G connectivity, T-Mobile carrier, Phantom Black color, 512GB storage, and Single Sim. Condition: Used - Good.",,,,,,,,,,,,,,
1ea CELLR178743BMP,,,"Samsung Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",509.55,0,,"","","","Used - Good",,,,,,"smartphone","Galaxy S22 Ultra","1ea CELLR178743BMP","5G connectivity","T-Mobile carrier","Phantom Black color","512GB storage","Single Sim",,"Samsung Galaxy S22 Ultra with 5G connectivity, T-Mobile carrier, Phantom Black color, 512GB storage, and Single Sim. Condition: Used - Good.",,,,,,,,,,,,,,
1ea CELLR178128P,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Premium 90","Samsung","Samsung","consumer_electronics","Update",334.7,0,,"","","","Used - Very Good",,,,,,"Galaxy S22+","Galaxy S22+","1ea CELLR178128P","5G connectivity","AT&T carrier","Violet color","256GB storage","Premium condition","Galaxy S22+ (5G) with 256GB storage in Violet, locked to AT&T. Premium condition with 90% battery health.",,,,,,,,,,,,,,,,
1ea CELLR178128,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",337.95,0,,"","","","Used - Good",,,,,,"Galaxy S22+","Galaxy S22+","1ea CELLR178128","5G connectivity","AT&T carrier","Violet color","256GB storage","Excellent condition","Galaxy S22+ (5G) with 256GB storage in Violet, locked to AT&T. Excellent condition with 80% battery health.",,,,,,,,,,,,,,,,
1ea CELLR178128BMP,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",337.95,0,,"","","","Used - Good",,,,,,"Galaxy S22+","Galaxy S22+","1ea CELLR178128BMP","5G connectivity","AT&T carrier","Violet color","256GB storage","Excellent condition","Galaxy S22+ (5G) with 256GB storage in Violet, locked to AT&T. Excellent condition with 100% battery health.",,,,,,,,,,,,,,,,
1ea CELLR177628P,,,"Samsung Galaxy S22 (5G) - AT&T - Bora Purple - 256GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",288.35,0,,"","","",2,,,,,,,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Premium 90","5G connectivity","256GB storage","Bora Purple color","Single Sim","AT&T carrier","Samsung Galaxy S22 with 5G connectivity, featuring a stunning Bora Purple finish and 256GB of storage. This device is in very good condition, perfect for AT&T users.",,,,,,,,,,,,
1ea CELLR177628,,,"Samsung Galaxy S22 (5G) - AT&T - Bora Purple - 256GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",291.15,0,,"","","",4,,,,,,,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 80","5G connectivity","256GB storage","Bora Purple color","Single Sim","AT&T carrier","Samsung Galaxy S22 with 5G connectivity, featuring a stunning Bora Purple finish and 256GB of storage. This device is in good condition, perfect for AT&T users.",,,,,,,,,,,,
1ea CELLR177628BMP,,,"Samsung Galaxy S22 (5G) - AT&T - Bora Purple - 256GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",291.15,0,,"","","",4,,,,,,,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 100","5G connectivity","256GB storage","Bora Purple color","Single Sim","AT&T carrier","Samsung Galaxy S22 with 5G connectivity, featuring a stunning Bora Purple finish and 256GB of storage. This device is in good condition, perfect for AT&T users.",,,,,,,,,,,,
1ea CELLR180618P,,,"Samsung Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB - Used - Very Good","Samsung","Samsung","consumer_electronics","Update",597.35,0,,"","","","Used - Very Good",,,,,,"mobile_phone","Galaxy S24","1ea CELLR180618P","Model: Galaxy S24","Carrier: T-Mobile","Color: Amber Yellow","Storage: 512GB","Condition: Used - Very Good","Samsung Galaxy S24 with T-Mobile carrier, featuring a vibrant Amber Yellow color, single SIM capability, and 512GB of storage. This device is in very good condition, ensuring excellent performance and reliability.",,,,,,,,,,,,,,
1ea CELLR180618,,,"Samsung Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",603.15,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S24","1ea CELLR180618","Model: Galaxy S24","Carrier: T-Mobile","Color: Amber Yellow","Storage: 512GB","Condition: Used - Good","Samsung Galaxy S24 with T-Mobile carrier, featuring a vibrant Amber Yellow color, single SIM capability, and 512GB of storage. This device is in good condition, offering reliable performance.",,,,,,,,,,,,,,
1ea CELLR180618BMP,,,"Samsung Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB - Used - Good","Samsung","Samsung","consumer_electronics","Update",603.15,0,,"","","","Used - Good",,,,,,"mobile_phone","Galaxy S24","1ea CELLR180618BMP","Model: Galaxy S24","Carrier: T-Mobile","Color: Amber Yellow","Storage: 512GB","Condition: Used - Good","Samsung Galaxy S24 with T-Mobile carrier, featuring a vibrant Amber Yellow color, single SIM capability, and 512GB of storage. This device is in good condition, offering reliable performance.",,,,,,,,,,,,,,
1ea CELLR181098P,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Premium 90","Samsung","Samsung","consumer_electronics","Update",949.1,0,,"","","",2,,,,,"smartphone","Galaxy S24 Ultra","1ea CELLR181098P","Model: Galaxy S24 Ultra","Carrier: Verizon","Color: Titanium Orange","Storage: 1TB","Condition: Used - Very Good","Samsung Galaxy S24 Ultra with 1TB storage, Verizon carrier, Titanium Orange color, and premium condition. Ideal for tech enthusiasts seeking high performance and style.",,,,,,,,,,,,,,
1ea CELLR181098,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 80","Samsung","Samsung","consumer_electronics","Update",958.31,0,,"","","",4,,,,,"smartphone","Galaxy S24 Ultra","1ea CELLR181098","Model: Galaxy S24 Ultra","Carrier: Verizon","Color: Titanium Orange","Storage: 1TB","Condition: Used - Good","Samsung Galaxy S24 Ultra with 1TB storage, Verizon carrier, Titanium Orange color, and excellent condition. Perfect for users who demand quality and reliability.",,,,,,,,,,,,,,
1ea CELLR181098BMP,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 100","Samsung","Samsung","consumer_electronics","Update",958.31,0,,"","","",4,,,,,"smartphone","Galaxy S24 Ultra","1ea CELLR181098BMP","Model: Galaxy S24 Ultra","Carrier: Verizon","Color: Titanium Orange","Storage: 1TB","Condition: Used - Good","Samsung Galaxy S24 Ultra with 1TB storage, Verizon carrier, Titanium Orange color, and excellent condition. A top choice for those who value performance and aesthetics.",,,,,,,,,,,,,,
1ea CELLR177743P,,,Galaxy S22 (5G) - T-Mobile - Violet - 256GB, Samsung, Samsung, consumer_electronics, Update, 288.35, 0,, , , , Used - Very Good,,,,,,,,,,,,,,"Samsung Galaxy S22 (5G) with 256GB storage in Violet, compatible with T-Mobile. Premium condition with 90% battery health.",,,,,,,,,,
1ea CELLR177743,,,Galaxy S22 (5G) - T-Mobile - Violet - 256GB, Samsung, Samsung, consumer_electronics, Update, 291.15, 0,, , , , Used - Good,,,,,,,,,,,,,,"Samsung Galaxy S22 (5G) with 256GB storage in Violet, compatible with T-Mobile. Excellent condition with 80% battery health.",,,,,,,,,,
1ea CELLR177743BMP,,,Galaxy S22 (5G) - T-Mobile - Violet - 256GB, Samsung, Samsung, consumer_electronics, Update, 291.15, 0,, , , , Used - Good,,,,,,,,,,,,,,"Samsung Galaxy S22 (5G) with 256GB storage in Violet, compatible with T-Mobile. Excellent condition with 100% battery health.",,,,,,,,,,
